Date,Shift,Felt Temp,Temp,Weather,CC,Wind,Ground,Visibility,NV,rain,evaporation,mud
2000-11-29,Night,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-11-29,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",—,X,0.13,0,-0.0
2000-11-29,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-29,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-11-30,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-11-30,Morning,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from S,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-30,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-11-30,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-01,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-01,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-01,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-01,Evening,Freezing (2),-5 C⁰,Passing clouds,25%,Calmˢ from S,"Deep snow, frozen deep",5 (-2)  |  3 (-3),—,0.0,0,-0.0
2000-12-02,Night,Freezing (2),-10 C⁰,Broken clouds,75%,Calmˢ from S,"Deep snow, frozen deep",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-12-02,Morning,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-02,Day,Freezing (2),-5 C⁰,Scattered clouds,50%,Calmˡ,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-02,Evening,Freezing (2),-10 C⁰,Scattered clouds,50%,Calmˡ,"Deep snow, frozen deep",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-12-03,Night,Freezing (2),-10 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen deep",3 hexes (-3),—,0.1,0,-0.0
2000-12-03,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-03,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-03,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-04,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen deep",3 hexes (-3),—,0.31,0,-0.0
2000-12-04,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen deep",—,X,0.19,0,-0.0
2000-12-04,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from NW,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-04,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen deep",5 hexes (-2),—,0.0,0,-0.0
2000-12-05,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˡ,"Deep snow, frozen deep",5 hexes (-2),—,0.0,0,-0.0
2000-12-05,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-05,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-05,Evening,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˡ,"Deep snow, frozen deep",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-12-06,Night,Freezing (2),-5 C⁰,Scattered clouds,50%,Calmˢ from S,"Deep snow, frozen deep",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-12-06,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-06,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-06,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SE,"Deep snow, frozen deep",5 hexes (-2),—,0.0,0,-0.0
2000-12-07,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",5 hexes (-2),—,0.0,0,-0.0
2000-12-07,Morning,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-07,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-07,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",5 hexes (-2),—,0.0,0,-0.0
2000-12-08,Night,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",5 hexes (-2),—,0.0,0,-0.0
2000-12-08,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-08,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-08,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from S,"Deep snow, frozen deep",5 hexes (-2),—,0.0,0,-0.0
2000-12-09,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Deep snow, frozen deep",5 hexes (-2),—,0.0,0,-0.0
2000-12-09,Morning,Freezing (2),-5 C⁰,Light snow,100%,Calmˢ from SW,"Very deep snow, frozen deep",4 km,X,3.77,0,-0.0
2000-12-09,Day,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-09,Evening,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SW,"Very deep snow, frozen deep",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-12-10,Night,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",5 hexes (-2),—,0.0,0,-0.0
2000-12-10,Morning,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-10,Day,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from S,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-10,Evening,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from S,"Very deep snow, frozen deep",10 (-1)  |  15 (-1),—,0.61,0,-0.0
2000-12-11,Night,Freezing (2),-5 C⁰,Light snow,100%,Calmˢ from S,"Very deep snow, frozen deep",5 hexes (-2),5 km,1.89,0,-0.0
2000-12-11,Morning,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.12,0,-0.0
2000-12-11,Day,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.51,0,-0.0
2000-12-11,Evening,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",10 hexes (-1),—,0.0,0,-0.0
2000-12-12,Night,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",10 hexes (-1),—,0.0,0,-0.0
2000-12-12,Morning,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.23,0,-0.0
2000-12-12,Day,Freezing (2),0 C⁰,Light snow,100%,Calmˢ from SW,"Very deep snow, frozen deep",5 km,X,1.9,0,-0.0
2000-12-12,Evening,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",10 hexes (-1),—,0.0,0,-0.0
2000-12-13,Night,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",10 hexes (-1),—,0.0,0,-0.0
2000-12-13,Morning,Chilly (1),0 C⁰,Light rain,100%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,2.53,0,-0.0
2000-12-13,Day,Freezing (2),0 C⁰,Broken clouds,75%,Light Breezeˡ from SW,"Very deep snow, frozen deep",—,X,0.51,0,-0.0
2000-12-13,Evening,Freezing (2),0 C⁰,Broken clouds,75%,Calmˢ from SW,"Very deep snow, frozen deep",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-12-14,Night,Freezing (2),0 C⁰,Broken clouds,75%,Light Breezeˡ from SW,"Very deep snow, frozen deep",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-12-14,Morning,Freezing (2),0 C⁰,Passing clouds,25%,Light Breezeˡ from SW,"Very deep snow, frozen deep",—,X,0.23,0,-0.0
2000-12-14,Day,Freezing (2),-5 C⁰,Scattered clouds,50%,Light Breezeˡ from SW,"Very deep snow, frozen deep",—,X,0.7,0,-0.0
2000-12-14,Evening,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SW,"Very deep snow, frozen deep",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-12-15,Night,Freezing (2),-5 C⁰,Light snow,100%,Calmˢ from S,"Very deep snow, frozen deep",3 hexes (-3),5 km,3.21,0,-0.0
2000-12-15,Morning,Freezing (2),-5 C⁰,Light snow,100%,Calmˢ from SW,"Very deep snow, frozen deep",2 km,X,1.97,0,-0.0
2000-12-15,Day,Freezing (2),-5 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.11,0,-0.0
2000-12-15,Evening,Freezing (2),-5 C⁰,Passing clouds,25%,Calmˢ from SW,"Very deep snow, frozen deep",10 (-1)  |  5 (-2),—,0.13,0,-0.0
2000-12-16,Night,Freezing (2),-5 C⁰,Light snow,100%,Calmˢ from SW,"Very deep snow, frozen deep",3 hexes (-3),5 km,0.75,0,-0.0
2000-12-16,Morning,Freezing (2),-5 C⁰,Broken clouds,75%,Light Breezeˡ from SW,"Very deep snow, frozen deep",—,X,0.42000002,0,-0.0
2000-12-16,Day,Freezing (2),-10 C⁰,Broken clouds,75%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.16,0,-0.0
2000-12-16,Evening,Freezing (2),-10 C⁰,Light snow,100%,Calmˢ from SW,"Very deep snow, frozen deep",3 hexes (-3),3 km,0.0,0,-0.0
2000-12-17,Night,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",5 hexes (-2),—,0.0,0,-0.0
2000-12-17,Morning,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-17,Day,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from NW,"Very deep snow, frozen deep",—,X,0.31,0,-0.0
2000-12-17,Evening,Freezing (2),-10 C⁰,Broken clouds,75%,Calmˢ from NW,"Very deep snow, frozen deep",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-12-18,Night,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from NW,"Very deep snow, frozen deep",5 hexes (-2),—,0.0,0,-0.0
2000-12-18,Morning,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from NW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-18,Day,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from NW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-18,Evening,Freezing (2),-10 C⁰,Broken clouds,75%,Calmˢ from NW,"Very deep snow, frozen deep",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-12-19,Night,Freezing (2),-10 C⁰,Broken clouds,75%,Calmˢ from NW,"Very deep snow, frozen deep",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-12-19,Morning,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from N,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-19,Day,Freezing (2),-10 C⁰,Broken clouds,75%,Calmˢ from N,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-19,Evening,Freezing (2),-15 C⁰,Broken clouds,75%,Calmˢ from S,"Very deep snow, frozen deep",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-12-20,Night,Freezing (2),-15 C⁰,Overcast,100%,Calmˢ from NW,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-20,Morning,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from N,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-20,Day,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from N,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-20,Evening,Freezing (2),-15 C⁰,Overcast,100%,Calmˢ from NE,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-21,Night,Freezing (2),-15 C⁰,Overcast,100%,Calmˡ,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-21,Morning,Freezing (2),-15 C⁰,Broken clouds,75%,Calmˡ,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-21,Day,Freezing (2),-15 C⁰,Scattered clouds,50%,Calmˡ,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-21,Evening,Freezing (2),-15 C⁰,Scattered clouds,50%,Calmˡ,"Very deep snow, frozen deep",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-12-22,Night,Freezing (2),-15 C⁰,Broken clouds,75%,Calmˡ,"Very deep snow, frozen deep",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-12-22,Morning,Freezing (2),-15 C⁰,Broken clouds,75%,Calmˡ,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-22,Day,Freezing (2),-15 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-22,Evening,Freezing (2),-15 C⁰,Overcast,100%,Calmˢ from S,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-23,Night,Freezing (2),-15 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-23,Morning,Freezing (2),-15 C⁰,Broken clouds,75%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-23,Day,Freezing (2),-10 C⁰,Scattered clouds,50%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-23,Evening,Freezing (2),-15 C⁰,Scattered clouds,50%,Calmˢ from SW,"Very deep snow, frozen deep",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-12-24,Night,Freezing (2),-15 C⁰,Scattered clouds,50%,Calmˢ from SW,"Very deep snow, frozen deep",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-12-24,Morning,Freezing (2),-15 C⁰,Broken clouds,75%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-24,Day,Freezing (2),-10 C⁰,Overcast,100%,Calmˡ,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-24,Evening,Freezing (2),-15 C⁰,Overcast,100%,Calmˡ,"Very deep snow, frozen deep",0 hex (-3 ⃰),—,0.0,0,-0.0
2000-12-25,Night,Freezing (2),-15 C⁰,Overcast,100%,Calmˡ,"Very deep snow, frozen deep",0 hex (-3 ⃰),—,0.0,0,-0.0
2000-12-25,Morning,Freezing (2),-15 C⁰,Overcast,100%,Calmˢ from S,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-25,Day,Freezing (2),-10 C⁰,Overcast,100%,Calmˡ,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-25,Evening,Freezing (2),-10 C⁰,Overcast,100%,Calmˡ,"Very deep snow, frozen deep",0 hex (-3 ⃰),—,0.0,0,-0.0
2000-12-26,Night,Freezing (2),-15 C⁰,Overcast,100%,Calmˡ,"Very deep snow, frozen deep",0 hex (-3 ⃰),—,0.0,0,-0.0
2000-12-26,Morning,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from NE,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-26,Day,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from NE,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-26,Evening,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from NE,"Very deep snow, frozen deep",0 hex (-3 ⃰),—,0.0,0,-0.0
2000-12-27,Night,Freezing (2),-15 C⁰,Broken clouds,75%,Calmˢ from NE,"Very deep snow, frozen deep",0 (-3 ⃰)  |  3 (-3),—,0.0,0,-0.0
2000-12-27,Morning,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from SE,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-27,Day,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from SE,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-27,Evening,Freezing (2),-10 C⁰,Broken clouds,75%,Calmˢ from SE,"Very deep snow, frozen deep",3 (-3)  |  5 (-2),—,0.0,0,-0.0
2000-12-28,Night,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from SE,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-28,Morning,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from NE,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-28,Day,Freezing (2),-10 C⁰,Light snow,100%,Calmˢ from SE,"Very deep snow, frozen deep",4 km,X,0.0,0,-0.0
2000-12-28,Evening,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-29,Night,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-29,Morning,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from SW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-29,Day,Freezing (2),-10 C⁰,Broken clouds,75%,Calmˡ,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-29,Evening,Freezing (2),-15 C⁰,Overcast,100%,Calmˢ from SE,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-30,Night,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from SE,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-30,Morning,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from NE,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-30,Day,Freezing (2),-10 C⁰,Overcast,100%,Calmˢ from SE,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-30,Evening,Freezing (2),-10 C⁰,Light snow,100%,Calmˢ from S,"Very deep snow, frozen deep",0 hex (-3 ⃰),5 km,0.0,0,-0.0
2000-12-31,Night,Freezing (2),-10 C⁰,Overcast,100%,Light Breezeˡ from SW,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
2000-12-31,Morning,Freezing (2),-10 C⁰,Overcast,100%,Light Breezeˡ from SW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-31,Day,Freezing (2),-10 C⁰,Overcast,100%,Light Breezeˡ from SW,"Very deep snow, frozen deep",—,X,0.0,0,-0.0
2000-12-31,Evening,Freezing (2),-10 C⁰,Overcast,100%,Light Breezeˡ from SW,"Very deep snow, frozen deep",3 hexes (-3),—,0.0,0,-0.0
